user_id,age,gender,activity_level,goal,bmi,fitness_experience,has_gym_membership
27441,25,female,high,gain_muscle,22.1,beginner,False
27442,18,male,high,stay_fit,27.0,beginner,False
27443,35,female,high,lose_weight,27.3,beginner,True
27444,27,female,medium,stay_fit,21.2,beginner,True
27445,18,male,medium,stay_fit,26.1,beginner,True
27446,45,male,low,lose_weight,26.6,beginner,True
27447,23,female,medium,gain_muscle,25.8,advanced,False
27448,30,male,medium,stay_fit,23.3,beginner,False
27449,35,male,medium,lose_weight,18.8,beginner,False
27450,24,male,low,stay_fit,27.5,advanced,True
27451,39,male,medium,stay_fit,22.1,beginner,True
27452,55,male,low,stay_fit,23.3,beginner,True
27453,41,female,medium,lose_weight,25.4,beginner,True
27454,51,female,medium,lose_weight,21.0,intermediate,False
27455,21,male,high,gain_muscle,20.7,intermediate,True
27456,26,female,high,gain_muscle,21.4,intermediate,False
27457,33,male,low,lose_weight,21.2,advanced,True
27458,54,male,high,stay_fit,20.7,beginner,False
27459,27,male,high,stay_fit,24.0,beginner,True
27460,34,female,medium,gain_muscle,24.6,beginner,False
27461,36,male,high,gain_muscle,21.9,intermediate,False
27462,20,male,low,gain_muscle,24.2,intermediate,False
27463,17,male,high,lose_weight,15.8,beginner,False
27464,24,female,medium,lose_weight,24.9,beginner,False
27465,27,female,high,stay_fit,24.2,advanced,False
27466,17,male,medium,gain_muscle,27.3,intermediate,False
27467,17,male,medium,gain_muscle,25.1,intermediate,False
27468,48,female,medium,gain_muscle,25.6,intermediate,True
27469,27,female,medium,lose_weight,21.9,intermediate,False
27470,18,male,high,lose_weight,18.7,beginner,False
27471,23,female,medium,stay_fit,24.0,beginner,False
27472,23,female,high,gain_muscle,19.4,intermediate,True
27473,22,male,medium,lose_weight,24.2,beginner,True
27474,32,male,high,lose_weight,25.5,advanced,False
27475,21,male,medium,lose_weight,23.7,advanced,False
27476,40,female,low,lose_weight,21.1,intermediate,True
27477,44,male,medium,lose_weight,29.2,intermediate,False
27478,40,male,low,lose_weight,23.1,intermediate,True
27479,30,female,high,lose_weight,27.0,intermediate,True
27480,33,female,medium,gain_muscle,28.6,advanced,True
27481,31,male,medium,lose_weight,27.9,intermediate,False
27482,18,male,medium,gain_muscle,26.0,beginner,True
27483,16,male,medium,stay_fit,29.2,beginner,False
27484,52,male,medium,lose_weight,25.1,intermediate,False
27485,33,female,high,stay_fit,27.0,intermediate,False
27486,17,male,medium,lose_weight,24.6,advanced,True
27487,34,male,medium,lose_weight,21.4,advanced,False
27488,25,female,low,gain_muscle,24.6,intermediate,True
27489,34,male,medium,stay_fit,19.7,advanced,False
27490,18,male,low,gain_muscle,24.3,advanced,False
27491,17,male,medium,lose_weight,22.9,beginner,False
27492,38,female,medium,lose_weight,26.7,beginner,True
27493,27,male,high,lose_weight,28.1,intermediate,True
27494,16,male,medium,gain_muscle,20.8,advanced,False
27495,21,male,low,lose_weight,25.2,beginner,False
27496,38,female,medium,gain_muscle,25.2,intermediate,True
27497,43,male,low,stay_fit,28.0,beginner,True
27498,41,male,low,lose_weight,26.7,intermediate,True
27499,31,female,medium,stay_fit,27.4,beginner,False
27500,46,female,medium,stay_fit,25.2,intermediate,False
27501,52,female,low,stay_fit,20.4,advanced,False
27502,29,male,low,lose_weight,21.8,beginner,True
27503,23,female,medium,lose_weight,25.3,intermediate,True
27504,29,male,medium,stay_fit,20.2,intermediate,True
27505,29,male,medium,lose_weight,22.5,intermediate,False
27506,30,male,low,gain_muscle,22.9,advanced,False
27507,20,male,medium,lose_weight,23.7,intermediate,True
27508,17,male,high,stay_fit,25.2,beginner,True
27509,19,male,medium,lose_weight,25.0,beginner,False
27510,20,female,low,lose_weight,25.8,beginner,True
27511,29,male,medium,gain_muscle,21.2,beginner,False
27512,27,male,high,lose_weight,22.8,beginner,True
27513,43,male,low,gain_muscle,25.4,intermediate,False
27514,16,female,medium,gain_muscle,20.6,intermediate,False
27515,17,male,high,gain_muscle,26.3,advanced,False
27516,25,male,low,stay_fit,24.3,beginner,True
27517,23,male,high,gain_muscle,20.1,intermediate,True
27518,27,female,medium,lose_weight,26.5,intermediate,False
27519,36,male,medium,lose_weight,24.7,intermediate,True
27520,25,male,high,stay_fit,29.4,intermediate,False
27521,29,male,low,stay_fit,27.4,beginner,False
27522,23,female,medium,stay_fit,19.1,beginner,False
27523,31,male,high,lose_weight,23.2,intermediate,False
27524,17,male,medium,lose_weight,24.5,beginner,True
27525,18,male,low,gain_muscle,24.8,beginner,False
27526,30,female,medium,lose_weight,21.2,beginner,True
27527,30,male,low,lose_weight,24.3,beginner,False
27528,31,male,medium,stay_fit,23.2,advanced,False
27529,16,male,medium,lose_weight,21.5,beginner,True
27530,30,male,medium,lose_weight,22.5,intermediate,False
27531,52,male,medium,gain_muscle,22.6,advanced,False
27532,22,male,low,lose_weight,29.5,beginner,False
27533,16,female,low,lose_weight,27.5,beginner,False
27534,20,male,high,lose_weight,24.9,beginner,False
27535,31,female,low,gain_muscle,18.9,beginner,False
27536,25,male,low,gain_muscle,28.2,intermediate,False
27537,40,female,high,lose_weight,17.9,beginner,False
27538,43,male,medium,lose_weight,20.1,intermediate,True
27539,23,male,medium,gain_muscle,19.4,intermediate,False
27540,54,male,low,stay_fit,21.2,advanced,True
27541,42,female,low,stay_fit,29.0,beginner,False
27542,16,female,medium,lose_weight,26.3,intermediate,True
27543,17,male,medium,stay_fit,24.8,intermediate,False
27544,39,male,high,lose_weight,24.0,beginner,True
27545,34,male,medium,lose_weight,21.2,beginner,False
27546,48,male,low,lose_weight,26.5,intermediate,False
27547,44,male,medium,gain_muscle,28.4,intermediate,False
27548,18,male,low,gain_muscle,26.7,beginner,False
27549,44,male,low,lose_weight,25.9,intermediate,True
27550,19,female,medium,stay_fit,27.0,intermediate,False
27551,25,female,medium,lose_weight,24.2,intermediate,False
27552,43,male,low,lose_weight,18.0,advanced,False
27553,27,female,high,gain_muscle,27.4,beginner,False
27554,22,male,medium,stay_fit,20.9,intermediate,False
27555,22,female,low,stay_fit,24.1,advanced,False
27556,21,male,low,lose_weight,29.4,beginner,True
27557,16,female,high,lose_weight,23.9,intermediate,True
27558,28,male,high,gain_muscle,28.9,beginner,False
27559,21,male,medium,gain_muscle,24.5,beginner,False
27560,29,female,medium,gain_muscle,21.5,beginner,True
27561,27,male,medium,lose_weight,23.8,intermediate,False
27562,30,male,high,lose_weight,22.4,intermediate,True
27563,30,male,low,lose_weight,27.3,intermediate,True
27564,28,female,high,stay_fit,23.5,beginner,True
27565,37,male,high,lose_weight,26.2,beginner,False
27566,46,male,medium,stay_fit,25.2,intermediate,False
27567,21,male,low,lose_weight,18.5,intermediate,True
27568,44,male,medium,stay_fit,21.8,intermediate,True
27569,19,male,low,lose_weight,24.1,beginner,False
27570,50,female,low,stay_fit,22.9,beginner,True
27571,25,male,high,stay_fit,24.5,advanced,True
27572,17,male,medium,lose_weight,25.7,intermediate,False
27573,49,male,medium,lose_weight,27.2,intermediate,False
27574,17,male,low,lose_weight,25.0,beginner,False
27575,35,female,medium,stay_fit,24.4,intermediate,True
27576,45,male,medium,lose_weight,25.8,intermediate,False
27577,19,female,low,lose_weight,22.2,advanced,False
27578,18,male,medium,stay_fit,24.7,beginner,False
27579,21,male,low,gain_muscle,25.3,intermediate,False
27580,53,male,medium,stay_fit,24.3,beginner,False
27581,34,female,high,stay_fit,23.9,intermediate,True
27582,40,female,low,lose_weight,26.1,intermediate,False
27583,21,male,low,stay_fit,21.0,intermediate,False
27584,17,female,medium,gain_muscle,21.5,beginner,True
27585,29,male,medium,gain_muscle,23.4,intermediate,False
27586,16,female,medium,lose_weight,27.2,beginner,False
27587,48,female,medium,stay_fit,19.7,beginner,False
27588,34,female,low,stay_fit,27.0,advanced,False
27589,42,female,medium,lose_weight,28.2,advanced,False
27590,49,female,low,lose_weight,24.6,intermediate,True
27591,23,female,low,stay_fit,20.9,intermediate,False
27592,35,male,medium,lose_weight,19.0,beginner,False
27593,31,male,medium,lose_weight,30.3,beginner,False
27594,33,male,low,gain_muscle,20.4,intermediate,False
27595,33,female,low,lose_weight,22.5,intermediate,False
27596,23,male,medium,stay_fit,18.5,advanced,True
27597,26,male,medium,stay_fit,17.8,beginner,True
27598,38,female,low,stay_fit,26.0,intermediate,False
27599,38,female,low,lose_weight,22.2,intermediate,False
27600,16,male,medium,lose_weight,26.6,beginner,True
27601,24,male,low,gain_muscle,23.0,beginner,True
27602,29,male,medium,stay_fit,27.7,beginner,True
27603,18,male,medium,lose_weight,23.0,intermediate,True
27604,31,female,high,lose_weight,26.9,beginner,False
27605,40,female,medium,gain_muscle,21.0,beginner,False
27606,16,male,medium,gain_muscle,21.6,beginner,True
27607,49,male,medium,gain_muscle,21.1,beginner,True
27608,52,female,medium,gain_muscle,22.1,beginner,False
27609,29,male,medium,stay_fit,19.1,beginner,True
27610,20,male,medium,gain_muscle,21.0,beginner,True
27611,24,female,high,gain_muscle,21.1,intermediate,False
27612,20,female,high,stay_fit,29.8,beginner,False
27613,44,male,medium,lose_weight,23.6,beginner,True
27614,23,female,high,stay_fit,22.8,beginner,True
27615,19,male,medium,lose_weight,26.2,beginner,False
27616,17,male,medium,lose_weight,22.6,advanced,False
27617,23,male,medium,gain_muscle,24.9,beginner,True
27618,23,male,low,lose_weight,26.0,beginner,False
27619,31,male,high,lose_weight,25.8,beginner,False
27620,32,male,medium,lose_weight,23.9,beginner,False
27621,26,female,medium,gain_muscle,24.3,beginner,False
27622,20,male,medium,stay_fit,25.1,beginner,True
27623,43,male,medium,gain_muscle,25.6,advanced,True
27624,18,male,low,gain_muscle,25.0,beginner,False
27625,28,male,low,stay_fit,24.5,intermediate,True
27626,31,male,high,stay_fit,21.2,beginner,False
27627,23,male,high,lose_weight,25.7,beginner,False
27628,46,female,high,gain_muscle,20.4,beginner,False
27629,39,male,low,lose_weight,24.1,intermediate,False
27630,48,male,medium,lose_weight,24.4,advanced,False
27631,34,male,medium,lose_weight,19.6,beginner,False
27632,42,male,medium,lose_weight,21.8,beginner,True
27633,42,female,medium,stay_fit,27.8,beginner,True
27634,20,male,low,stay_fit,21.5,beginner,False
27635,45,male,low,lose_weight,25.7,beginner,False
27636,21,female,low,lose_weight,20.4,beginner,True
27637,21,male,medium,gain_muscle,19.8,beginner,False
27638,16,male,medium,stay_fit,26.2,beginner,False
27639,35,female,high,stay_fit,27.3,beginner,False
27640,32,female,low,lose_weight,24.0,intermediate,False
27641,43,male,medium,stay_fit,25.2,beginner,False
27642,42,male,high,stay_fit,28.0,intermediate,True
27643,22,female,medium,lose_weight,23.4,intermediate,True
27644,39,male,low,stay_fit,24.2,advanced,False
27645,22,male,low,lose_weight,23.3,intermediate,True
27646,25,male,medium,lose_weight,21.8,intermediate,True
27647,33,male,low,gain_muscle,19.5,intermediate,False
27648,25,male,high,gain_muscle,21.4,intermediate,True
27649,22,male,medium,gain_muscle,27.5,beginner,True
27650,29,female,medium,stay_fit,28.9,beginner,True
27651,38,male,medium,lose_weight,20.8,beginner,True
27652,28,male,high,gain_muscle,26.2,beginner,False
27653,33,male,medium,gain_muscle,23.3,beginner,True
27654,34,female,medium,stay_fit,28.6,advanced,False
27655,20,male,high,lose_weight,23.9,advanced,False
27656,33,male,high,lose_weight,22.0,beginner,True
27657,32,male,low,stay_fit,24.6,intermediate,True
27658,26,male,low,gain_muscle,19.5,beginner,False
27659,38,female,low,stay_fit,24.4,beginner,False
27660,21,male,low,gain_muscle,23.1,beginner,False
27661,16,male,high,gain_muscle,23.1,beginner,True
27662,34,female,medium,gain_muscle,22.1,intermediate,False
27663,22,male,medium,stay_fit,21.6,beginner,True
27664,27,male,low,lose_weight,24.9,beginner,True
27665,37,male,high,lose_weight,24.2,advanced,True
27666,18,male,high,gain_muscle,23.4,beginner,True
27667,35,male,medium,lose_weight,25.1,intermediate,True
27668,26,male,medium,stay_fit,23.7,beginner,False
27669,17,male,medium,stay_fit,23.3,intermediate,True
27670,39,male,medium,stay_fit,21.9,beginner,True
27671,38,female,low,lose_weight,27.2,advanced,True
27672,22,female,medium,stay_fit,30.8,beginner,False
27673,24,female,medium,gain_muscle,16.8,beginner,False
27674,49,male,medium,lose_weight,23.3,beginner,True
27675,44,female,medium,gain_muscle,23.5,beginner,False
27676,27,male,high,stay_fit,24.5,intermediate,True
27677,18,male,medium,lose_weight,32.3,intermediate,True
27678,21,male,medium,gain_muscle,24.2,beginner,False
27679,17,male,high,lose_weight,23.0,beginner,True
27680,31,male,medium,stay_fit,25.8,intermediate,True
27681,44,male,medium,lose_weight,26.5,advanced,True
27682,24,male,medium,gain_muscle,22.2,intermediate,True
27683,54,male,medium,gain_muscle,23.7,intermediate,False
27684,21,female,low,gain_muscle,23.9,intermediate,True
27685,23,male,medium,lose_weight,28.8,intermediate,False
27686,52,male,high,gain_muscle,24.4,intermediate,False
27687,37,female,medium,gain_muscle,25.4,beginner,False
27688,39,male,medium,gain_muscle,22.2,beginner,True
27689,23,male,low,gain_muscle,25.4,advanced,True
27690,35,male,high,lose_weight,23.6,intermediate,False
27691,52,female,medium,gain_muscle,23.2,intermediate,True
27692,29,female,medium,stay_fit,22.3,beginner,True
27693,36,male,medium,lose_weight,24.6,beginner,False
27694,22,male,medium,gain_muscle,23.5,beginner,False
27695,25,male,low,lose_weight,21.1,intermediate,True
27696,26,male,low,gain_muscle,21.3,intermediate,False
27697,19,female,low,lose_weight,24.6,beginner,True
27698,44,male,medium,gain_muscle,24.3,beginner,False
27699,25,male,medium,lose_weight,25.9,beginner,False
27700,45,female,medium,lose_weight,24.4,advanced,False
27701,30,male,medium,lose_weight,20.7,beginner,True
27702,25,female,low,lose_weight,25.7,beginner,False
27703,40,female,medium,stay_fit,21.4,intermediate,False
27704,43,male,low,gain_muscle,27.1,intermediate,True
27705,16,female,medium,stay_fit,26.9,beginner,True
27706,41,male,medium,lose_weight,22.2,beginner,False
27707,24,male,low,lose_weight,21.5,advanced,False
27708,22,female,medium,lose_weight,20.4,beginner,True
27709,44,male,medium,stay_fit,20.1,beginner,True
27710,22,male,medium,gain_muscle,28.9,beginner,True
27711,21,male,medium,gain_muscle,21.6,beginner,False
27712,44,male,low,lose_weight,22.8,intermediate,True
27713,33,male,medium,stay_fit,31.4,beginner,False
27714,30,male,high,stay_fit,27.5,intermediate,True
27715,21,male,medium,gain_muscle,27.1,intermediate,False
27716,20,male,low,lose_weight,26.0,beginner,True
27717,23,female,medium,lose_weight,27.1,advanced,False
27718,33,male,low,stay_fit,16.9,intermediate,True
27719,20,male,high,lose_weight,23.6,beginner,False
27720,28,male,high,gain_muscle,21.9,intermediate,True
27721,30,male,medium,gain_muscle,19.3,beginner,True
27722,35,male,high,stay_fit,19.6,beginner,False
27723,30,male,low,lose_weight,23.5,advanced,False
27724,17,male,low,gain_muscle,19.8,intermediate,False
27725,53,female,medium,lose_weight,23.3,beginner,False
27726,40,male,medium,stay_fit,22.6,intermediate,False
27727,22,male,medium,lose_weight,28.9,beginner,True
27728,20,male,medium,stay_fit,25.9,advanced,True
27729,24,male,low,lose_weight,26.6,intermediate,False
27730,22,male,high,stay_fit,20.7,beginner,True
27731,34,male,low,stay_fit,27.8,intermediate,False
27732,39,male,medium,gain_muscle,25.8,intermediate,False
27733,20,female,low,gain_muscle,23.7,beginner,False
27734,41,male,low,gain_muscle,19.7,intermediate,False
27735,21,female,low,stay_fit,25.2,intermediate,False
27736,28,female,medium,gain_muscle,23.1,beginner,False
27737,21,male,medium,lose_weight,22.0,beginner,False
27738,19,male,medium,gain_muscle,24.7,advanced,False
27739,31,male,medium,gain_muscle,22.9,beginner,False
27740,19,male,high,stay_fit,23.7,intermediate,False
27741,48,female,low,lose_weight,20.3,intermediate,False
27742,21,male,low,stay_fit,19.3,beginner,False
27743,44,female,medium,stay_fit,28.4,intermediate,False
27744,17,female,medium,lose_weight,20.4,intermediate,True
27745,24,male,low,lose_weight,20.5,beginner,True
27746,25,male,medium,gain_muscle,22.2,beginner,True
27747,31,male,medium,lose_weight,26.5,beginner,False
